영화코드,영화명,누적관객수,배우파워,평점,코멘트수,일차,일차2,일차3,국적군,감독평균최대관객수,감독.group,배급사평균최대관객수,배급사.group,장르평균최대관객수,장르.group,요일구분,월.group,평점계,기사수,등급평균최대관객수,공휴일평균관객수,공휴일누적평균관객수,공휴일총합
539,클로버필드 10번지,308518,2156693,6.6,398,8,64,512,0,356417,1,1154853,2,1147920,3,1,3,2626.8,352,1731104.126,42032.47881,589722.9075,923540.8953
539,클로버필드 10번지,322155,2156693,6.6,398,9,81,729,0,356417,1,1154853,2,1147920,3,2,3,2626.8,352,1731104.126,103860.2757,693583.1832,923540.8953
539,클로버필드 10번지,333101,2156693,6.6,398,10,100,1000,0,356417,1,1154853,2,1147920,3,2,3,2626.8,352,1731104.126,103860.2757,797443.459,923540.8953
539,클로버필드 10번지,337359,2156693,6.6,398,11,121,1331,0,356417,1,1154853,2,1147920,3,0,3,2626.8,352,1731104.126,42032.47881,839475.9378,923540.8953
539,클로버필드 10번지,341145,2156693,6.6,398,12,144,1728,0,356417,1,1154853,2,1147920,3,0,3,2626.8,352,1731104.126,42032.47881,881508.4166,923540.8953
539,클로버필드 10번지,343179,2156693,6.6,398,13,169,2197,0,356417,1,1154853,2,1147920,3,0,3,2626.8,352,1731104.126,42032.47881,923540.8954,923540.8953
540,킹 아서: 제왕의 검,88504,7253276,7.11,403,0,0,0,2,262078,1,1767240,2,768851.3,2,0,2,2865.33,479,1676603.312,42032.47881,42032.47881,835765.8909
540,킹 아서: 제왕의 검,120317,7253276,7.11,403,1,1,1,2,262078,1,1767240,2,768851.3,2,0,2,2865.33,479,1676603.312,42032.47881,84064.95763,835765.8909
540,킹 아서: 제왕의 검,161798,7253276,7.11,403,2,4,8,2,262078,1,1767240,2,768851.3,2,1,2,2865.33,479,1676603.312,42032.47881,126097.4364,835765.8909
540,킹 아서: 제왕의 검,246917,7253276,7.11,403,3,9,27,2,262078,1,1767240,2,768851.3,2,2,2,2865.33,479,1676603.312,103860.2757,229957.7122,835765.8909
540,킹 아서: 제왕의 검,329889,7253276,7.11,403,4,16,64,2,262078,1,1767240,2,768851.3,2,2,2,2865.33,479,1676603.312,103860.2757,333817.9879,835765.8909
540,킹 아서: 제왕의 검,353906,7253276,7.11,403,5,25,125,2,262078,1,1767240,2,768851.3,2,0,2,2865.33,479,1676603.312,42032.47881,375850.4667,835765.8909
540,킹 아서: 제왕의 검,375452,7253276,7.11,403,6,36,216,2,262078,1,1767240,2,768851.3,2,0,2,2865.33,479,1676603.312,42032.47881,417882.9455,835765.8909
540,킹 아서: 제왕의 검,383668,7253276,7.11,403,7,49,343,2,262078,1,1767240,2,768851.3,2,0,2,2865.33,479,1676603.312,42032.47881,459915.4243,835765.8909
540,킹 아서: 제왕의 검,388163,7253276,7.11,403,8,64,512,2,262078,1,1767240,2,768851.3,2,0,2,2865.33,479,1676603.312,42032.47881,501947.9031,835765.8909
540,킹 아서: 제왕의 검,393177,7253276,7.11,403,9,81,729,2,262078,1,1767240,2,768851.3,2,1,2,2865.33,479,1676603.312,42032.47881,543980.3819,835765.8909
540,킹 아서: 제왕의 검,401165,7253276,7.11,403,10,100,1000,2,262078,1,1767240,2,768851.3,2,2,2,2865.33,479,1676603.312,103860.2757,647840.6576,835765.8909
540,킹 아서: 제왕의 검,408198,7253276,7.11,403,11,121,1331,2,262078,1,1767240,2,768851.3,2,2,2,2865.33,479,1676603.312,103860.2757,751700.9334,835765.8909
540,킹 아서: 제왕의 검,411273,7253276,7.11,403,12,144,1728,2,262078,1,1767240,2,768851.3,2,0,2,2865.33,479,1676603.312,42032.47881,793733.4122,835765.8909
540,킹 아서: 제왕의 검,414433,7253276,7.11,403,13,169,2197,2,262078,1,1767240,2,768851.3,2,0,2,2865.33,479,1676603.312,42032.47881,835765.891,835765.8909
541,킹스맨 : 시크릿 에이전트,84476,30112012,7.92,2240,0,0,0,0,3612077,4,1382261,2,2008838,4,0,2,17740.8,7386,808491.7238,42032.47881,42032.47881,1099090.904
541,킹스맨 : 시크릿 에이전트,166155,30112012,7.92,2240,1,1,1,0,3612077,4,1382261,2,2008838,4,0,2,17740.8,7386,808491.7238,42032.47881,84064.95763,1099090.904
541,킹스맨 : 시크릿 에이전트,268594,30112012,7.92,2240,2,4,8,0,3612077,4,1382261,2,2008838,4,1,2,17740.8,7386,808491.7238,42032.47881,126097.4364,1099090.904
541,킹스맨 : 시크릿 에이전트,505809,30112012,7.92,2240,3,9,27,0,3612077,4,1382261,2,2008838,4,2,2,17740.8,7386,808491.7238,103860.2757,229957.7122,1099090.904
541,킹스맨 : 시크릿 에이전트,713529,30112012,7.92,2240,4,16,64,0,3612077,4,1382261,2,2008838,4,2,2,17740.8,7386,808491.7238,103860.2757,333817.9879,1099090.904
541,킹스맨 : 시크릿 에이전트,827088,30112012,7.92,2240,5,25,125,0,3612077,4,1382261,2,2008838,4,0,2,17740.8,7386,808491.7238,42032.47881,375850.4667,1099090.904
541,킹스맨 : 시크릿 에이전트,993904,30112012,7.92,2240,6,36,216,0,3612077,4,1382261,2,2008838,4,0,2,17740.8,7386,808491.7238,42032.47881,417882.9455,1099090.904
541,킹스맨 : 시크릿 에이전트,1198680,30112012,7.92,2240,7,49,343,0,3612077,4,1382261,2,2008838,4,0,2,17740.8,7386,808491.7238,129807.4832,547690.4287,1099090.904
541,킹스맨 : 시크릿 에이전트,1439926,30112012,7.92,2240,8,64,512,0,3612077,4,1382261,2,2008838,4,0,2,17740.8,7386,808491.7238,129807.4832,677497.912,1099090.904
541,킹스맨 : 시크릿 에이전트,1746211,30112012,7.92,2240,9,81,729,0,3612077,4,1382261,2,2008838,4,1,2,17740.8,7386,808491.7238,129807.4832,807305.3952,1099090.904
541,킹스맨 : 시크릿 에이전트,2070597,30112012,7.92,2240,10,100,1000,0,3612077,4,1382261,2,2008838,4,2,2,17740.8,7386,808491.7238,103860.2757,911165.6709,1099090.904
541,킹스맨 : 시크릿 에이전트,2343092,30112012,7.92,2240,11,121,1331,0,3612077,4,1382261,2,2008838,4,2,2,17740.8,7386,808491.7238,103860.2757,1015025.947,1099090.904
541,킹스맨 : 시크릿 에이전트,2458606,30112012,7.92,2240,12,144,1728,0,3612077,4,1382261,2,2008838,4,0,2,17740.8,7386,808491.7238,42032.47881,1057058.425,1099090.904
541,킹스맨 : 시크릿 에이전트,2564142,30112012,7.92,2240,13,169,2197,0,3612077,4,1382261,2,2008838,4,0,2,17740.8,7386,808491.7238,42032.47881,1099090.904,1099090.904
542,타잔 3D,44216,1418090,7.99,165,0,0,0,2,593990,1,532149.5,1,670653.4828,2,0,2,1318.35,527,701045.3636,42032.47881,42032.47881,835765.8909
542,타잔 3D,85499,1418090,7.99,165,1,1,1,2,593990,1,532149.5,1,670653.4828,2,1,2,1318.35,527,701045.3636,42032.47881,84064.95763,835765.8909
542,타잔 3D,208751,1418090,7.99,165,2,4,8,2,593990,1,532149.5,1,670653.4828,2,2,2,1318.35,527,701045.3636,103860.2757,187925.2333,835765.8909
542,타잔 3D,344884,1418090,7.99,165,3,9,27,2,593990,1,532149.5,1,670653.4828,2,2,2,1318.35,527,701045.3636,103860.2757,291785.5091,835765.8909
542,타잔 3D,372936,1418090,7.99,165,4,16,64,2,593990,1,532149.5,1,670653.4828,2,0,2,1318.35,527,701045.3636,42032.47881,333817.9879,835765.8909
542,타잔 3D,404341,1418090,7.99,165,5,25,125,2,593990,1,532149.5,1,670653.4828,2,0,2,1318.35,527,701045.3636,42032.47881,375850.4667,835765.8909
542,타잔 3D,431927,1418090,7.99,165,6,36,216,2,593990,1,532149.5,1,670653.4828,2,0,2,1318.35,527,701045.3636,42032.47881,417882.9455,835765.8909
542,타잔 3D,446242,1418090,7.99,165,7,49,343,2,593990,1,532149.5,1,670653.4828,2,0,2,1318.35,527,701045.3636,42032.47881,459915.4243,835765.8909
542,타잔 3D,460115,1418090,7.99,165,8,64,512,2,593990,1,532149.5,1,670653.4828,2,1,2,1318.35,527,701045.3636,42032.47881,501947.9031,835765.8909
542,타잔 3D,505399,1418090,7.99,165,9,81,729,2,593990,1,532149.5,1,670653.4828,2,2,2,1318.35,527,701045.3636,103860.2757,605808.1788,835765.8909
542,타잔 3D,551202,1418090,7.99,165,10,100,1000,2,593990,1,532149.5,1,670653.4828,2,2,2,1318.35,527,701045.3636,103860.2757,709668.4545,835765.8909
542,타잔 3D,557949,1418090,7.99,165,11,121,1331,2,593990,1,532149.5,1,670653.4828,2,0,2,1318.35,527,701045.3636,42032.47881,751700.9334,835765.8909
542,타잔 3D,566913,1418090,7.99,165,12,144,1728,2,593990,1,532149.5,1,670653.4828,2,0,2,1318.35,527,701045.3636,42032.47881,793733.4122,835765.8909
542,타잔 3D,569744,1418090,7.99,165,13,169,2197,2,593990,1,532149.5,1,670653.4828,2,0,2,1318.35,527,701045.3636,42032.47881,835765.891,835765.8909
543,타짜-신의 손,218552,23999183,6.21,2389,0,0,0,1,3679785,4,3679785,3,1158457,3,0,2,14835.69,19787,808491.7238,42032.47881,42032.47881,1099090.904
543,타짜-신의 손,356260,23999183,6.21,2389,1,1,1,1,3679785,4,3679785,3,1158457,3,0,2,14835.69,19787,808491.7238,42032.47881,84064.95763,1099090.904
543,타짜-신의 손,542452,23999183,6.21,2389,2,4,8,1,3679785,4,3679785,3,1158457,3,1,2,14835.69,19787,808491.7238,42032.47881,126097.4364,1099090.904
543,타짜-신의 손,881205,23999183,6.21,2389,3,9,27,1,3679785,4,3679785,3,1158457,3,2,2,14835.69,19787,808491.7238,103860.2757,229957.7122,1099090.904
543,타짜-신의 손,1193816,23999183,6.21,2389,4,16,64,1,3679785,4,3679785,3,1158457,3,2,2,14835.69,19787,808491.7238,103860.2757,333817.9879,1099090.904
543,타짜-신의 손,1601669,23999183,6.21,2389,5,25,125,1,3679785,4,3679785,3,1158457,3,0,2,14835.69,19787,808491.7238,129807.4832,463625.4711,1099090.904
543,타짜-신의 손,2077176,23999183,6.21,2389,6,36,216,1,3679785,4,3679785,3,1158457,3,0,2,14835.69,19787,808491.7238,129807.4832,593432.9543,1099090.904
543,타짜-신의 손,2432345,23999183,6.21,2389,7,49,343,1,3679785,4,3679785,3,1158457,3,0,2,14835.69,19787,808491.7238,129807.4832,723240.4376,1099090.904
543,타짜-신의 손,2566825,23999183,6.21,2389,8,64,512,1,3679785,4,3679785,3,1158457,3,0,2,14835.69,19787,808491.7238,42032.47881,765272.9164,1099090.904
543,타짜-신의 손,2694530,23999183,6.21,2389,9,81,729,1,3679785,4,3679785,3,1158457,3,1,2,14835.69,19787,808491.7238,42032.47881,807305.3952,1099090.904
543,타짜-신의 손,2915634,23999183,6.21,2389,10,100,1000,1,3679785,4,3679785,3,1158457,3,2,2,14835.69,19787,808491.7238,103860.2757,911165.6709,1099090.904
543,타짜-신의 손,3107551,23999183,6.21,2389,11,121,1331,1,3679785,4,3679785,3,1158457,3,2,2,14835.69,19787,808491.7238,103860.2757,1015025.947,1099090.904
543,타짜-신의 손,3179700,23999183,6.21,2389,12,144,1728,1,3679785,4,3679785,3,1158457,3,0,2,14835.69,19787,808491.7238,42032.47881,1057058.425,1099090.904
543,타짜-신의 손,3246589,23999183,6.21,2389,13,169,2197,1,3679785,4,3679785,3,1158457,3,0,2,14835.69,19787,808491.7238,42032.47881,1099090.904,1099090.904
544,탐정 : 더 비기닝,75308,14618529,7.51,1002,0,0,0,1,2482534,3,1873169,2,1145680,3,0,2,7525.02,4856,1731104.126,42032.47881,42032.47881,1011315.9
544,탐정 : 더 비기닝,170395,14618529,7.51,1002,1,1,1,1,2482534,3,1873169,2,1145680,3,1,2,7525.02,4856,1731104.126,42032.47881,84064.95763,1011315.9
544,탐정 : 더 비기닝,353133,14618529,7.51,1002,2,4,8,1,2482534,3,1873169,2,1145680,3,2,2,7525.02,4856,1731104.126,103860.2757,187925.2333,1011315.9
544,탐정 : 더 비기닝,628714,14618529,7.51,1002,3,9,27,1,2482534,3,1873169,2,1145680,3,2,2,7525.02,4856,1731104.126,103860.2757,291785.5091,1011315.9
544,탐정 : 더 비기닝,984413,14618529,7.51,1002,4,16,64,1,2482534,3,1873169,2,1145680,3,0,2,7525.02,4856,1731104.126,129807.4832,421592.9923,1011315.9
544,탐정 : 더 비기닝,1305881,14618529,7.51,1002,5,25,125,1,2482534,3,1873169,2,1145680,3,0,2,7525.02,4856,1731104.126,129807.4832,551400.4755,1011315.9
544,탐정 : 더 비기닝,1439262,14618529,7.51,1002,6,36,216,1,2482534,3,1873169,2,1145680,3,0,2,7525.02,4856,1731104.126,42032.47881,593432.9543,1011315.9
544,탐정 : 더 비기닝,1532215,14618529,7.51,1002,7,49,343,1,2482534,3,1873169,2,1145680,3,0,3,7525.02,4856,1731104.126,42032.47881,635465.4331,1011315.9
544,탐정 : 더 비기닝,1632397,14618529,7.51,1002,8,64,512,1,2482534,3,1873169,2,1145680,3,1,3,7525.02,4856,1731104.126,42032.47881,677497.912,1011315.9
544,탐정 : 더 비기닝,1836745,14618529,7.51,1002,9,81,729,1,2482534,3,1873169,2,1145680,3,2,3,7525.02,4856,1731104.126,103860.2757,781358.1877,1011315.9
544,탐정 : 더 비기닝,2004744,14618529,7.51,1002,10,100,1000,1,2482534,3,1873169,2,1145680,3,2,3,7525.02,4856,1731104.126,103860.2757,885218.4634,1011315.9
544,탐정 : 더 비기닝,2056279,14618529,7.51,1002,11,121,1331,1,2482534,3,1873169,2,1145680,3,0,3,7525.02,4856,1731104.126,42032.47881,927250.9422,1011315.9
544,탐정 : 더 비기닝,2107852,14618529,7.51,1002,12,144,1728,1,2482534,3,1873169,2,1145680,3,0,3,7525.02,4856,1731104.126,42032.47881,969283.421,1011315.9
544,탐정 : 더 비기닝,2162055,14618529,7.51,1002,13,169,2197,1,2482534,3,1873169,2,1145680,3,0,3,7525.02,4856,1731104.126,42032.47881,1011315.9,1011315.9
545,탐정 홍길동: 사라진 마을,91980,14645096,7.44,1329,0,0,0,1,1407732,2,1873169,2,1158457,3,0,2,9887.76,4488,1731104.126,42032.47881,42032.47881,1011315.9
545,탐정 홍길동: 사라진 마을,284296,14645096,7.44,1329,1,1,1,1,1407732,2,1873169,2,1158457,3,0,2,9887.76,4488,1731104.126,129807.4832,171839.962,1011315.9
545,탐정 홍길동: 사라진 마을,472886,14645096,7.44,1329,2,4,8,1,1407732,2,1873169,2,1158457,3,1,2,9887.76,4488,1731104.126,129807.4832,301647.4453,1011315.9
545,탐정 홍길동: 사라진 마을,644584,14645096,7.44,1329,3,9,27,1,1407732,2,1873169,2,1158457,3,2,2,9887.76,4488,1731104.126,103860.2757,405507.721,1011315.9
545,탐정 홍길동: 사라진 마을,793292,14645096,7.44,1329,4,16,64,1,1407732,2,1873169,2,1158457,3,2,2,9887.76,4488,1731104.126,103860.2757,509367.9967,1011315.9
545,탐정 홍길동: 사라진 마을,848571,14645096,7.44,1329,5,25,125,1,1407732,2,1873169,2,1158457,3,0,2,9887.76,4488,1731104.126,42032.47881,551400.4755,1011315.9
545,탐정 홍길동: 사라진 마을,908997,14645096,7.44,1329,6,36,216,1,1407732,2,1873169,2,1158457,3,0,2,9887.76,4488,1731104.126,42032.47881,593432.9543,1011315.9
545,탐정 홍길동: 사라진 마을,949966,14645096,7.44,1329,7,49,343,1,1407732,2,1873169,2,1158457,3,0,2,9887.76,4488,1731104.126,42032.47881,635465.4331,1011315.9
545,탐정 홍길동: 사라진 마을,979083,14645096,7.44,1329,8,64,512,1,1407732,2,1873169,2,1158457,3,0,2,9887.76,4488,1731104.126,42032.47881,677497.912,1011315.9
545,탐정 홍길동: 사라진 마을,1026640,14645096,7.44,1329,9,81,729,1,1407732,2,1873169,2,1158457,3,1,2,9887.76,4488,1731104.126,42032.47881,719530.3908,1011315.9
545,탐정 홍길동: 사라진 마을,1123759,14645096,7.44,1329,10,100,1000,1,1407732,2,1873169,2,1158457,3,2,2,9887.76,4488,1731104.126,103860.2757,823390.6665,1011315.9
545,탐정 홍길동: 사라진 마을,1205803,14645096,7.44,1329,11,121,1331,1,1407732,2,1873169,2,1158457,3,2,2,9887.76,4488,1731104.126,103860.2757,927250.9422,1011315.9
545,탐정 홍길동: 사라진 마을,1238976,14645096,7.44,1329,12,144,1728,1,1407732,2,1873169,2,1158457,3,0,2,9887.76,4488,1731104.126,42032.47881,969283.421,1011315.9
545,탐정 홍길동: 사라진 마을,1262910,14645096,7.44,1329,13,169,2197,1,1407732,2,1873169,2,1158457,3,0,2,9887.76,4488,1731104.126,42032.47881,1011315.9,1011315.9
546,택시운전사,784799,113569305,9.33,7108,0,0,0,1,9592015,5,3309867,3,1158457,3,0,1,66317.64,18653,1731104.126,42032.47881,42032.47881,923540.8953
546,택시운전사,1436581,113569305,9.33,7108,1,1,1,1,9592015,5,3309867,3,1158457,3,0,1,66317.64,18653,1731104.126,42032.47881,84064.95763,923540.8953
546,택시운전사,2143696,113569305,9.33,7108,2,4,8,1,9592015,5,3309867,3,1158457,3,1,1,66317.64,18653,1731104.126,42032.47881,126097.4364,923540.8953
546,택시운전사,3267157,113569305,9.33,7108,3,9,27,1,9592015,5,3309867,3,1158457,3,2,1,66317.64,18653,1731104.126,103860.2757,229957.7122,923540.8953
546,택시운전사,4361073,113569305,9.33,7108,4,16,64,1,9592015,5,3309867,3,1158457,3,2,1,66317.64,18653,1731104.126,103860.2757,333817.9879,923540.8953
546,택시운전사,4923830,113569305,9.33,7108,5,25,125,1,9592015,5,3309867,3,1158457,3,0,1,66317.64,18653,1731104.126,42032.47881,375850.4667,923540.8953
546,택시운전사,5407916,113569305,9.33,7108,6,36,216,1,9592015,5,3309867,3,1158457,3,0,1,66317.64,18653,1731104.126,42032.47881,417882.9455,923540.8953
546,택시운전사,5812863,113569305,9.33,7108,7,49,343,1,9592015,5,3309867,3,1158457,3,0,1,66317.64,18653,1731104.126,42032.47881,459915.4243,923540.8953
546,택시운전사,6168058,113569305,9.33,7108,8,64,512,1,9592015,5,3309867,3,1158457,3,0,1,66317.64,18653,1731104.126,42032.47881,501947.9031,923540.8953
546,택시운전사,6550108,113569305,9.33,7108,9,81,729,1,9592015,5,3309867,3,1158457,3,1,1,66317.64,18653,1731104.126,42032.47881,543980.3819,923540.8953
546,택시운전사,7256999,113569305,9.33,7108,10,100,1000,1,9592015,5,3309867,3,1158457,3,2,1,66317.64,18653,1731104.126,103860.2757,647840.6576,923540.8953
546,택시운전사,7937944,113569305,9.33,7108,11,121,1331,1,9592015,5,3309867,3,1158457,3,2,1,66317.64,18653,1731104.126,103860.2757,751700.9334,923540.8953
546,택시운전사,8446708,113569305,9.33,7108,12,144,1728,1,9592015,5,3309867,3,1158457,3,0,1,66317.64,18653,1731104.126,42032.47881,793733.4122,923540.8953
546,택시운전사,9024068,113569305,9.33,7108,13,169,2197,1,9592015,5,3309867,3,1158457,3,0,1,66317.64,18653,1731104.126,129807.4832,923540.8954,923540.8953
547,터널,399933,91011541,0,1,0,0,0,1,3921331,4,3309867,3,1158457,3,0,1,1,34815,1676603.312,42032.47881,42032.47881,923540.8953
547,터널,760172,91011541,0,1,1,1,1,1,3921331,4,3309867,3,1158457,3,0,1,1,34815,1676603.312,42032.47881,84064.95763,923540.8953
547,터널,1168692,91011541,0,1,2,4,8,1,3921331,4,3309867,3,1158457,3,1,1,1,34815,1676603.312,42032.47881,126097.4364,923540.8953
547,터널,1843715,91011541,0,1,3,9,27,1,3921331,4,3309867,3,1158457,3,2,1,1,34815,1676603.312,103860.2757,229957.7122,923540.8953
547,터널,2582032,91011541,0,1,4,16,64,1,3921331,4,3309867,3,1158457,3,2,1,1,34815,1676603.312,103860.2757,333817.9879,923540.8953
547,터널,3263486,91011541,0,1,5,25,125,1,3921331,4,3309867,3,1158457,3,0,1,1,34815,1676603.312,129807.4832,463625.4711,923540.8953
547,터널,3533426,91011541,0,1,6,36,216,1,3921331,4,3309867,3,1158457,3,0,1,1,34815,1676603.312,42032.47881,505657.9499,923540.8953
547,터널,3763657,91011541,0,1,7,49,343,1,3921331,4,3309867,3,1158457,3,0,1,1,34815,1676603.312,42032.47881,547690.4287,923540.8953
547,터널,3965827,91011541,0,1,8,64,512,1,3921331,4,3309867,3,1158457,3,0,1,1,34815,1676603.312,42032.47881,589722.9075,923540.8953
547,터널,4193258,91011541,0,1,9,81,729,1,3921331,4,3309867,3,1158457,3,1,1,1,34815,1676603.312,42032.47881,631755.3863,923540.8953
547,터널,4656873,91011541,0,1,10,100,1000,1,3921331,4,3309867,3,1158457,3,2,1,1,34815,1676603.312,103860.2757,735615.6621,923540.8953
547,터널,5085521,91011541,0,1,11,121,1331,1,3921331,4,3309867,3,1158457,3,2,1,1,34815,1676603.312,103860.2757,839475.9378,923540.8953
547,터널,5240937,91011541,0,1,12,144,1728,1,3921331,4,3309867,3,1158457,3,0,1,1,34815,1676603.312,42032.47881,881508.4166,923540.8953
547,터널,5377845,91011541,0,1,13,169,2197,1,3921331,4,3309867,3,1158457,3,0,1,1,34815,1676603.312,42032.47881,923540.8954,923540.8953
548,터닝메카드W: 블랙미러의 부활,51883,1828041,7.82,57,0,0,0,1,425108,1,366966.2,1,670653.5,2,0,2,445.74,278,701045.3636,42032.47881,42032.47881,1011315.9
548,터닝메카드W: 블랙미러의 부활,79505,1828041,7.82,57,1,1,1,1,425108,1,366966.2,1,670653.5,2,0,2,445.74,278,701045.3636,42032.47881,84064.95763,1011315.9
548,터닝메카드W: 블랙미러의 부활,98493,1828041,7.82,57,2,4,8,1,425108,1,366966.2,1,670653.5,2,1,2,445.74,278,701045.3636,42032.47881,126097.4364,1011315.9
548,터닝메카드W: 블랙미러의 부활,195994,1828041,7.82,57,3,9,27,1,425108,1,366966.2,1,670653.5,2,2,2,445.74,278,701045.3636,103860.2757,229957.7122,1011315.9
548,터닝메카드W: 블랙미러의 부활,276701,1828041,7.82,57,4,16,64,1,425108,1,366966.2,1,670653.5,2,2,2,445.74,278,701045.3636,103860.2757,333817.9879,1011315.9
548,터닝메카드W: 블랙미러의 부활,286611,1828041,7.82,57,5,25,125,1,425108,1,366966.2,1,670653.5,2,0,2,445.74,278,701045.3636,42032.47881,375850.4667,1011315.9
548,터닝메카드W: 블랙미러의 부활,297486,1828041,7.82,57,6,36,216,1,425108,1,366966.2,1,670653.5,2,0,2,445.74,278,701045.3636,42032.47881,417882.9455,1011315.9
548,터닝메카드W: 블랙미러의 부활,303598,1828041,7.82,57,7,49,343,1,425108,1,366966.2,1,670653.5,2,0,2,445.74,278,701045.3636,42032.47881,459915.4243,1011315.9
548,터닝메카드W: 블랙미러의 부활,310518,1828041,7.82,57,8,64,512,1,425108,1,366966.2,1,670653.5,2,0,2,445.74,278,701045.3636,42032.47881,501947.9031,1011315.9
548,터닝메카드W: 블랙미러의 부활,329494,1828041,7.82,57,9,81,729,1,425108,1,366966.2,1,670653.5,2,1,2,445.74,278,701045.3636,129807.4832,631755.3863,1011315.9
548,터닝메카드W: 블랙미러의 부활,340147,1828041,7.82,57,10,100,1000,1,425108,1,366966.2,1,670653.5,2,2,2,445.74,278,701045.3636,103860.2757,735615.6621,1011315.9
548,터닝메카드W: 블랙미러의 부활,362763,1828041,7.82,57,11,121,1331,1,425108,1,366966.2,1,670653.5,2,2,2,445.74,278,701045.3636,103860.2757,839475.9378,1011315.9
548,터닝메카드W: 블랙미러의 부활,394980,1828041,7.82,57,12,144,1728,1,425108,1,366966.2,1,670653.5,2,0,2,445.74,278,701045.3636,129807.4832,969283.421,1011315.9
548,터닝메카드W: 블랙미러의 부활,401000,1828041,7.82,57,13,169,2197,1,425108,1,366966.2,1,670653.5,2,0,2,445.74,278,701045.3636,42032.47881,1011315.9,1011315.9
